event_uid,dataset_candidate_version,subject,session_stamp,vehicle_raw_relative_path,vehicle_raw_absolute_path,vehicle_raw_sha256,anchor_time_rel_s,anchor_time_abs_storage_s,event_start_rel_s,event_end_rel_s,event_start_abs_storage_s,event_end_abs_storage_s,event_duration_s,instability_anchor_source,instability_role,ay_seed_count,roll_rate_seed_count,merged_seed_count,source_event_uids,source_event_types,source_event_levels,vehicle_read_status,vehicle_read_error,peak_abs_ay_window,peak_abs_roll_rate_window,peak_abs_yaw_rate_window,lateral_distance_range_window,median_speed_kmh_window,steering_delta_peak_post3s,instability_review_score,codex_recommended_decision,road_guided_instability_score,road_guided_recommended_decision,old_v400_near_count,old_v400_overlap_count,old_v400_max_level,old_v400_road_type_mode,old_v400_phase_mode,old_v400_min_abs_anchor_gap_s,road_design_map_status,road_design_module_name,road_design_instance_name,road_design_mapping_reliability,road_design_risk_class,manual_label_count,manual_label_decision_mode,oldcode_usable,oldcode_drop_reason,history_full_3s_oldcode,future_full_2s_oldcode,future_rows_available_oldcode,random_event_split,session_level_split,subject_level_split,vehicle_file_count,physio_file_count,eeg_file_count,vehicle_paths,physio_paths,eeg_paths,vehicle_time_min,vehicle_time_max,physio_time_min,physio_time_max,eeg_time_min,eeg_time_max,vehicle_available,physio_available,eeg_available,all_three_modalities_available,anchor_uses_steering,anchor_source_nonsteering_vehicle_dynamics,steering_used_only_as_response_evidence,raw_vehicle_file_modified
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_13_03,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_13_03_vehicle.csv,9db98bd3bc0010a25b70ec3f54204f4370db8035a796205597a9ee68a8898717,524.525,1758982907.756,524.525,531.675,1758982907.756,1758982914.906,7.15,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00047,roll_rate,extreme,ok,,5.21378,0.371027,0.260193,2.7718,97.570599,1.42541,75.17,auto_accept_instability_high,100.0,hybrid_accept_high,4,4,strong_active,straight,secondary,1.215,ok,middle_section,section6,very_low,design_regular_road,0,none,True,,True,True,34091.0,train,train,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_13_03_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_13_03_eeg.csv,1758982383.231,1758983078.211,1758982383.22,1758983078.211,1758982383.241,1758983078.211,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000543975,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_13_03,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_13_03_vehicle.csv,9db98bd3bc0010a25b70ec3f54204f4370db8035a796205597a9ee68a8898717,543.975,1758982927.2059999,543.975,550.46,1758982927.2059999,1758982933.691,6.485,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00048,ay,strong,ok,,5.097949,0.192505,0.188545,2.796681,99.5007,1.311271,67.42,auto_accept_instability_medium,100.0,hybrid_accept_high,2,2,strong_active,straight,primary,0.845,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,30201.0,train,train,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_13_03_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_13_03_eeg.csv,1758982383.231,1758983078.211,1758982383.22,1758983078.211,1758982383.241,1758983078.211,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_13_03,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_13_03_vehicle.csv,9db98bd3bc0010a25b70ec3f54204f4370db8035a796205597a9ee68a8898717,573.09,1758982956.3209999,573.09,588.415,1758982956.3209999,1758982971.646,15.325,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,2,4,allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00052;allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00053;allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00054;allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00055,ay;ay;ay;ay,medium;strong;strong;medium,ok,,5.23179,0.105265,0.236591,3.26492,95.6502,0.373501,66.37,auto_accept_instability_medium,82.75,hybrid_accept_high,0,0,none,none,none,,ok,differentmu_road,mu1,very_low,design_high_risk_surface,0,none,True,,True,True,24378.0,train,train,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_13_03_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_13_03_eeg.csv,1758982383.231,1758983078.211,1758982383.22,1758983078.211,1758982383.241,1758983078.211,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000611730,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_13_03,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_13_03_vehicle.csv,9db98bd3bc0010a25b70ec3f54204f4370db8035a796205597a9ee68a8898717,611.73,1758982994.961,611.73,626.545,1758982994.961,1758983009.776,14.815,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,6,6,6,allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00060;allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00061;allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00062;allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00063;allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00064;allraw_nonsteering_seed__yzy__2025_09_27_14_13_03__00065,ay;roll_rate;roll_rate;roll_rate;roll_rate;ay,medium;extreme;medium;weak;medium;weak,ok,,2.75221,0.413474,0.112384,3.0968,98.0039,0.76428,56.76,needs_human_review,87.55,hybrid_accept_high,1,1,extreme_active,straight,secondary,2.835,ok,differentmu_road,mu1,low,design_high_risk_surface,0,none,True,,True,True,16650.0,val,train,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_13_03_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_13_03_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_13_03_eeg.csv,1758982383.231,1758983078.211,1758982383.22,1758983078.211,1758982383.241,1758983078.211,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000060885,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,60.885,1758983226.077,60.885,71.015,1758983226.077,1758983236.207,10.13,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00004;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00005,ay;roll_rate,weak;extreme,ok,,10.389598,0.761953,1.45243,24.703132,133.3311,1.41494,93.19,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,1.105,ok,longstraight,longstraight,high,design_regular_road,0,none,True,,True,True,110877.0,train,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,75.085,1758983240.277,75.085,83.11,1758983240.277,1758983248.3019998,8.025,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00006,roll_rate,extreme,ok,,12.798895,2.749366,1.80518,30.543652,20.056599,1.22941,94.08,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,extreme_active,straight,secondary,1.07,ok,middle_section,section2,medium,design_regular_road,0,none,True,,True,True,108037.0,train,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000086395,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,86.395,1758983251.587,86.395,90.99,1758983251.587,1758983256.182,4.595,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,1,2,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00007;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00008,roll_rate;ay,extreme;medium,ok,,9.12386,1.631814,1.5224,10.65487,19.4721,7.167023,99.27,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,extreme_active,straight,primary,1.48,ok,middle_section,section2,high,design_regular_road,0,none,True,,True,True,105775.0,train,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000094120,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,94.12,1758983259.3119998,94.12,97.14,1758983259.3119998,1758983262.332,3.02,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,2,2,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00009;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00010,roll_rate;roll_rate,extreme;extreme,ok,,3.327149,1.681749,0.264552,10.192891,39.31758,1.358041,75.71,auto_accept_instability_high,100.0,hybrid_accept_high,1,1,medium_active,straight,secondary,0.285,ok,middle_section,section2,high,design_regular_road,0,none,True,,True,True,104230.0,test,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000169285,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,169.285,1758983334.477,169.285,190.88,1758983334.477,1758983356.072,21.595,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,2,4,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00020;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00021;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00022;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00023,ay;roll_rate;ay;ay,extreme;extreme;medium;weak,ok,,6.52472,0.209323,0.29298,2.246343,101.834202,1.688955,76.61,auto_accept_instability_high,100.0,hybrid_accept_high,2,2,strong_active,straight,secondary,0.29,ok,curve1,curve1,high,design_curve_context,0,none,True,,True,True,89197.0,train,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,205.385,1758983370.577,205.385,227.54,1758983370.577,1758983392.7319999,22.155,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,4,4,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00024;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00025;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00026;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00027,roll_rate;roll_rate;roll_rate;roll_rate,extreme;strong;extreme;extreme,ok,,4.3875,0.255819,0.204042,1.360607,103.077,1.155408,65.2,auto_accept_instability_medium,95.86,hybrid_accept_high,2,2,strong_active,straight,secondary,0.71,ok,middle_section,section3,low,design_regular_road,0,none,True,,True,True,81977.0,train,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000239010,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,239.01,1758983404.202,239.01,247.025,1758983404.202,1758983412.217,8.015,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00028,roll_rate,extreme,ok,,12.7104,1.33219,1.19557,10.174507,126.2917,2.710841,95.37,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,0.2,ok,middle_section,section3,low,design_regular_road,0,none,True,,True,True,75252.0,val,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000249805,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,249.805,1758983414.997,249.805,264.83,1758983414.997,1758983430.0219998,15.025,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,2,2,2,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00029;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00030,ay;roll_rate,strong;extreme,ok,,12.7104,1.33219,0.528574,16.84336,20.803484,0.63198,93.55,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,extreme_active,straight,secondary,1.19,ok,fix_road,fix_road,low,design_special_event_segment,0,none,True,,True,True,73093.0,val,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000286690,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,286.69,1758983451.882,286.69,296.3,1758983451.882,1758983461.4919999,9.61,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,3,3,3,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00033;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00034;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00035,ay;roll_rate;ay,medium;strong;medium,ok,,4.31404,0.20057,0.158613,3.061842,113.5954,0.54402,61.41,auto_accept_instability_medium,89.45,hybrid_accept_high,2,2,medium_active,straight,secondary,0.045,ok,fix_road,fix_road,low,design_special_event_segment,0,none,True,,True,True,65716.0,train,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000332945,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,332.945,1758983498.1369998,332.945,356.86,1758983498.1369998,1758983522.0519998,23.915,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00041,ay,strong,ok,,6.3965,0.231881,0.283164,2.747036,108.782601,0.448026,75.86,auto_accept_instability_high,100.0,hybrid_accept_high,1,1,strong_active,curve,secondary,2.96,ok,middle_section,section4,low,design_regular_road,0,none,True,,True,True,56465.0,train,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000365265,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,365.265,1758983530.457,365.265,372.71,1758983530.457,1758983537.902,7.445,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,1,1,1,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00043,ay,strong,ok,,4.42604,0.168345,0.151933,2.69837,115.7436,1.088562,61.48,auto_accept_instability_medium,98.3,hybrid_accept_high,3,3,strong_active,straight,secondary,0.09,ok,curve2,curve2,very_low,design_curve_context,0,none,True,,True,True,50001.0,train,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650,vehicle_instability_all_raw_rescreen_v0_1,yzy,2025_09_27_14_26_04,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\yzy\Entity_Recording_2025_09_27_14_26_04_vehicle.csv,4bc413c500f617c4089653ececa6aab4e6998c06d464df484a30626e9bb18619,385.65,1758983550.842,385.65,396.095,1758983550.842,1758983561.287,10.445,all_raw_vehicle_dynamic_onset_non_steering,instability_ay_roll,4,3,4,allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00045;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00046;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00047;allraw_nonsteering_seed__yzy__2025_09_27_14_26_04__00048,roll_rate;ay;roll_rate;roll_rate,medium;weak;medium;extreme,ok,,9.917349,0.813295,0.432774,1.936338,120.913001,0.32498,93.28,auto_accept_instability_high,100.0,hybrid_accept_high,3,3,strong_active,straight,secondary,0.565,ok,curve2,curve2,very_low,design_curve_context,0,none,True,,True,True,45924.0,train,val,train,1,1,1,原始车辆数据/yzy/Entity_Recording_2025_09_27_14_26_04_vehicle.csv,原始生理数据/yzy/Entity_Recording_2025_09_27_14_26_04_physio.csv,原始脑电数据/yzy/Entity_Recording_2025_09_27_14_26_04_eeg.csv,1758983165.192,1758983780.462,1758983165.177,1758983780.464,1758983165.205,1758983780.464,True,True,True,True,False,True,True,False
