sample_id,event_uid,subject,session_stamp,window_config_id,default_split,random_event_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,label_end_rel_s,event_end_rel_s,event_duration_s,label_valid_ratio,gt_peak_abs,gt_peak_signed,gt_peak_time_s,gt_peak_direction,gt_reversal_count,gt_tail_abs,gt_tail_signed,gt_tail_over_peak,gt_peak_near_label_end,gt_tail_unsettled,label_response_unsettled_flag,event_duration_exceeds_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000189485__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000189485,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,train,train,train,instability_ay_roll,medium_active,straight,design_curve_context,2.0,210.535,21.05,1.0,0.45430901646614075,-0.45430901646614075,1.9700000286102295,-1,6,0.4534370005130768,-0.4534370005130768,0.9980805664834764,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000245500__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000245500,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,test,train,train,instability_ay_roll,medium_active,straight,design_regular_road,2.0,254.23,8.73,1.0,1.0784389972686768,1.0784389972686768,1.6699999570846558,1,4,0.8466590046882629,0.8466590046882629,0.7850782536912755,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000290715__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000290715,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,val,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,2.0,295.735,5.02,1.0,1.4868478775024414,1.4868478775024414,1.9950000047683716,1,3,1.4868478775024414,1.4868478775024414,1.0,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000386830__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000386830,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,val,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,2.0,399.975,13.145,1.0,1.4332680702209473,-1.4332680702209473,1.5399999618530273,-1,2,0.643852174282074,-0.643852174282074,0.4492196454099617,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000417195__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000417195,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,421.54,4.345,1.0,1.8111240863800049,1.8111240863800049,1.0950000286102295,1,4,0.7953469753265381,0.7953469753265381,0.43914549053137636,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000439360,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,2.0,442.37,3.01,1.0,1.7284029722213745,-1.7284029722213745,1.8799999952316284,-1,2,1.6727229356765747,-1.6727229356765747,0.96778526915327,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000445825__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000445825,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,2.0,459.54,13.715,1.0,1.805546760559082,-1.805546760559082,1.5099999904632568,-1,2,0.238761305809021,0.238761305809021,0.13223767504924064,False,False,False,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000515545,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,2.0,534.175,18.63,1.0,0.449945867061615,0.449945867061615,1.4800000190734863,1,2,0.24870967864990234,0.24870967864990234,0.5527546686318253,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000560115__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000560115,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,train,train,train,instability_ay_roll,instability_strong,design_high_risk_surface,design_high_risk_surface,2.0,595.56,35.445,1.0,0.13194701075553894,0.13194701075553894,2.0,1,2,0.13194701075553894,0.13194701075553894,1.0,True,False,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000598710,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,test,train,train,instability_ay_roll,medium_active,straight,design_high_risk_surface,2.0,602.09,3.38,1.0,0.8325219750404358,0.8325219750404358,1.2799999713897705,1,2,0.2796019911766052,0.2796019911766052,0.335849382429845,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000624660__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000624660,rjy,2025_09_28_19_33_26,pre2_label2_old_main,train,train,train,train,instability_ay_roll,medium_active,curve,design_high_risk_surface,2.0,639.175,14.515,1.0,0.3975866734981537,0.3975866734981537,2.0,1,3,0.3975866734981537,0.3975866734981537,1.0,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_44_42__000058055__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_44_42__000058055,rjy,2025_09_28_19_44_42,pre2_label2_old_main,train,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,2.0,63.0,4.945,1.0,0.5508259534835815,0.5508259534835815,2.0,1,5,0.5508259534835815,0.5508259534835815,1.0,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_44_42__000090150__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_44_42__000090150,rjy,2025_09_28_19_44_42,pre2_label2_old_main,train,val,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,98.96,8.81,1.0,1.3660683631896973,1.3660683631896973,2.0,1,3,1.3660683631896973,1.3660683631896973,1.0,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_44_42__000132740__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_44_42__000132740,rjy,2025_09_28_19_44_42,pre2_label2_old_main,train,train,train,train,instability_ay_roll,strong_active,straight,design_curve_context,2.0,140.49,7.75,1.0,1.1768710613250732,-1.1768710613250732,2.0,-1,0,1.1768710613250732,-1.1768710613250732,1.0,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000056300__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000056300,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,val,train,train,instability_ay_roll,medium_active,straight,design_regular_road,2.0,62.6,6.3,1.0,0.5222020149230957,0.5222020149230957,1.6050000190734863,1,5,0.5031780004501343,0.5031780004501343,0.963569626448563,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000087940__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000087940,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,2.0,95.215,7.275,1.0,1.1529639959335327,1.1529639959335327,1.4249999523162842,1,2,1.0407400131225586,1.0407400131225586,0.9026647985481033,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000132730__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000132730,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,val,train,train,instability_ay_roll,strong_active,curve,design_curve_context,2.0,153.81,21.08,1.0,0.4022980034351349,-0.4022980034351349,1.9950000047683716,-1,2,0.4022980034351349,-0.4022980034351349,1.0,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000180850,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,192.335,11.485,1.0,1.846207618713379,-1.846207618713379,1.2300000190734863,-1,6,0.8939615488052368,0.8939615488052368,0.4842150686325507,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000209520,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,2.0,212.18,2.66,1.0,0.7143637537956238,-0.7143637537956238,1.4600000381469727,-1,4,0.1600467711687088,-0.1600467711687088,0.22404100196620202,False,False,False,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000228685__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000228685,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,test,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,2.0,244.995,16.31,1.0,1.3948630094528198,1.3948630094528198,1.7899999618530273,1,6,1.2929400205612183,1.2929400205612183,0.9269297499461369,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000302995__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000302995,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,train,train,train,instability_ay_roll,extreme_active,curve,design_regular_road,2.0,318.025,15.03,1.0,0.2165961116552353,0.2165961116552353,1.975000023841858,1,4,0.21642111241817474,0.21642111241817474,0.9991920481133147,True,False,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000340405,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,test,train,train,instability_ay_roll,strong_active,straight,design_curve_context,2.0,345.27,4.865,1.0,1.2901480197906494,1.2901480197906494,1.2999999523162842,1,4,0.61365807056427,0.61365807056427,0.47564935274934383,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000357340__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000357340,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,test,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,2.0,364.255,6.915,1.0,1.3665928840637207,-1.3665928840637207,1.7799999713897705,-1,3,0.6464751362800598,-0.6464751362800598,0.47305612653103524,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000384965,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,394.455,9.49,1.0,2.1245858669281006,-2.1245858669281006,1.3600000143051147,-1,4,0.6548479795455933,0.6548479795455933,0.3082238236350625,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000463330,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,train,train,train,instability_ay_roll,strong_active,straight,design_high_risk_surface,2.0,478.675,15.345,1.0,1.010895013809204,1.010895013809204,1.4850000143051147,1,2,0.8576549887657166,0.8576549887657166,0.8484115333935063,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000498795__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000498795,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,train,train,train,instability_ay_roll,instability_strong,design_high_risk_surface,design_high_risk_surface,2.0,521.045,22.25,1.0,0.21956202387809753,0.21956202387809753,1.8899999856948853,1,0,0.21642103791236877,0.21642103791236877,0.9856943112918622,True,False,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000532085__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000532085,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,val,train,train,instability_ay_roll,medium_active,straight,design_high_risk_surface,2.0,535.79,3.705,1.0,0.7326889634132385,0.7326889634132385,1.7050000429153442,1,4,0.6047569513320923,0.6047569513320923,0.8253938322133668,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000538615__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000538615,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,train,train,train,instability_ay_roll,strong_active,straight,design_high_risk_surface,2.0,545.66,7.045,1.0,0.800931990146637,0.800931990146637,1.9950000047683716,1,7,0.800931990146637,0.800931990146637,1.0,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000564970__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000564970,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,test,train,train,instability_ay_roll,strong_active,curve,design_high_risk_surface,2.0,566.625,1.655,1.0,0.4103294014930725,-0.4103294014930725,0.6549999713897705,-1,2,0.21833887696266174,0.21833887696266174,0.5321063422903365,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000569225__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_19_51_44__000569225,rjy,2025_09_28_19_51_44,pre2_label2_old_main,train,train,train,train,instability_ay_roll,extreme_active,straight,design_high_risk_surface,2.0,583.325,14.1,1.0,1.2311584949493408,-1.2311584949493408,1.434999942779541,-1,7,0.7529325485229492,0.7529325485229492,0.6115642718721853,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000059725__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000059725,rjy,2025_09_28_20_02_20,pre2_label2_old_main,train,val,train,train,instability_ay_roll,weak,straight,design_regular_road,2.0,67.695,7.97,1.0,0.7829549908638,0.7829549908638,1.1549999713897705,1,2,0.3497644066810608,0.3497644066810608,0.44672351637375857,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000095175__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000095175,rjy,2025_09_28_20_02_20,pre2_label2_old_main,train,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,2.0,102.26,7.085,1.0,0.6389652490615845,0.6389652490615845,1.9950000047683716,1,3,0.6389652490615845,0.6389652490615845,1.0,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000137410,rjy,2025_09_28_20_02_20,pre2_label2_old_main,train,train,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,2.0,150.325,12.915,1.0,1.4650294780731201,-1.4650294780731201,1.7999999523162842,-1,5,1.2787995338439941,-1.2787995338439941,0.8728831419323624,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000309800__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000309800,rjy,2025_09_28_20_02_20,pre2_label2_old_main,train,train,train,train,instability_ay_roll,medium_active,straight,design_regular_road,2.0,317.905,8.105,1.0,0.38851016759872437,0.38851016759872437,2.0,1,6,0.38851016759872437,0.38851016759872437,1.0,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000338510__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000338510,rjy,2025_09_28_20_02_20,pre2_label2_old_main,train,test,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,344.465,5.955,1.0,0.5024799704551697,0.5024799704551697,1.4500000476837158,1,2,0.21519899368286133,0.21519899368286133,0.42827377474951706,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000355835__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000355835,rjy,2025_09_28_20_02_20,pre2_label2_old_main,train,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,2.0,374.51,18.675,1.0,0.6284930109977722,-0.6284930109977722,1.4900000095367432,-1,2,0.18919380009174347,0.18919380009174347,0.3010276912887009,False,False,False,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000409690__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000409690,rjy,2025_09_28_20_02_20,pre2_label2_old_main,train,train,train,train,instability_ay_roll,medium_active,straight,design_regular_road,2.0,433.255,23.565,1.0,0.3555232882499695,-0.3555232882499695,1.9950000047683716,-1,1,0.3555232882499695,-0.3555232882499695,1.0,True,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000470495__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000470495,rjy,2025_09_28_20_02_20,pre2_label2_old_main,train,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,2.0,479.125,8.63,1.0,1.845688819885254,1.845688819885254,1.215000033378601,1,2,0.5770047307014465,0.5770047307014465,0.3126229754901581,False,True,True,True,,,False
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840__pre2_label2_old_main,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840,rjy,2025_09_28_20_02_20,pre2_label2_old_main,train,val,train,train,instability_ay_roll,medium_active,straight,design_regular_road,2.0,515.73,14.89,1.0,0.10803589969873428,0.10803589969873428,0.36500000953674316,1,5,0.0029669106006622314,0.0029669106006622314,0.02746226586658389,False,False,False,True,,,False
