annotation_id,subject,session_stamp,review_png,source_candidate_event_uid,candidate_anchor_source,candidate_anchor_time_rel_s,candidate_event_start_rel_s,candidate_event_end_rel_s,candidate_event_type,candidate_event_level,manual_include_for_dataset,manual_event_start_rel_s,manual_event_end_rel_s,manual_anchor_rel_s,manual_event_type,manual_direction,manual_confidence_1_5,manual_reason_or_notes
ann_byx_2025_09_28_17_25_18_0059,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00034,old_v400_context_trigger_idx,197.24,196.04,199.04,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0060,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00035,old_v400_context_trigger_idx,199.575,198.375,201.375,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0061,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00036,old_v400_context_trigger_idx,201.465,200.265,202.42,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0062,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00037,old_v400_context_trigger_idx,224.34,223.895,226.14,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0063,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00025,raw_vehicle_dynamic_onset,225.005,225.005,226.635,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0064,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00038,old_v400_context_trigger_idx,226.15,224.95,227.95,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0065,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00026,raw_vehicle_dynamic_onset,227.06,227.06,242.445,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0066,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00039,old_v400_context_trigger_idx,228.035,226.835,229.835,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0067,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00040,old_v400_context_trigger_idx,229.845,228.645,231.645,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0068,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00041,old_v400_context_trigger_idx,232.495,231.295,234.295,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0069,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00042,old_v400_context_trigger_idx,234.31,233.11,236.11,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0070,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00043,old_v400_context_trigger_idx,237.01,235.81,238.81,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0071,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00044,old_v400_context_trigger_idx,240.795,239.595,242.595,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0072,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00027,raw_vehicle_dynamic_onset,248.135,248.135,256.805,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0073,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00045,old_v400_context_trigger_idx,248.15,247.13,249.95,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0074,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00046,old_v400_context_trigger_idx,250.655,249.455,252.455,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0075,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00028,raw_vehicle_dynamic_onset,261.025,261.025,261.805,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0076,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00029,raw_vehicle_dynamic_onset,265.825,265.825,268.54,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0077,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00030,raw_vehicle_dynamic_onset,269.44,269.44,269.685,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_25_18_0078,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00031,raw_vehicle_dynamic_onset,270.21500000000003,270.21500000000003,270.4,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0079,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00032,raw_vehicle_dynamic_onset,271.29,271.29,272.065,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0080,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00047,old_v400_context_trigger_idx,272.36,272.36,274.16,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0081,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00033,raw_vehicle_dynamic_onset,275.87,275.87,278.475,ay,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0082,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00048,old_v400_context_trigger_idx,282.855,281.785,284.34,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0083,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00034,raw_vehicle_dynamic_onset,283.135,283.135,285.31,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0084,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00049,old_v400_context_trigger_idx,284.575,284.25,286.375,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0085,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00050,old_v400_context_trigger_idx,288.255,287.645,289.19,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0086,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00051,old_v400_context_trigger_idx,300.46,299.94,301.94,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0087,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00035,raw_vehicle_dynamic_onset,322.88,322.88,324.08,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_25_18_0088,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00052,old_v400_context_trigger_idx,322.91,322.43,324.38,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0089,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_road_curvature_onset__byx__2025_09_28_17_25_18__00002,raw_road_curvature_onset,332.65000000000003,332.65000000000003,346.99,curve_right_or_negative,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0090,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00036,raw_vehicle_dynamic_onset,333.0,333.0,350.365,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0091,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00053,old_v400_context_trigger_idx,333.03,331.83,334.83,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0092,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00054,old_v400_context_trigger_idx,338.415,337.215,340.215,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0093,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00055,old_v400_context_trigger_idx,340.815,339.615,342.615,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0094,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00056,old_v400_context_trigger_idx,344.295,343.845,346.095,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0095,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00057,old_v400_context_trigger_idx,348.51,347.91,350.31,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0096,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_road_curvature_onset__byx__2025_09_28_17_25_18__00003,raw_road_curvature_onset,350.77,350.77,352.555,curve_left_or_positive,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0097,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00037,raw_vehicle_dynamic_onset,351.165,351.165,352.555,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0098,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00058,old_v400_context_trigger_idx,351.195,350.745,352.995,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0099,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00059,old_v400_context_trigger_idx,359.78,358.58,361.58,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0100,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00038,raw_vehicle_dynamic_onset,359.845,359.845,361.04,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0101,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00039,raw_vehicle_dynamic_onset,361.86,361.86,363.195,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0102,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00060,old_v400_context_trigger_idx,361.92,360.72,363.72,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0103,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00040,raw_vehicle_dynamic_onset,363.625,363.625,366.61,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0104,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00061,old_v400_context_trigger_idx,364.785,363.585,366.42,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0105,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00041,raw_vehicle_dynamic_onset,367.48,367.48,371.035,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_25_18_0106,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00062,old_v400_context_trigger_idx,367.54,367.095,369.225,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0107,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00063,old_v400_context_trigger_idx,369.49,369.105,371.18,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0108,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00042,raw_vehicle_dynamic_onset,372.68,372.68,373.515,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0109,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00043,raw_vehicle_dynamic_onset,384.19,384.19,389.14,ay,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0110,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00064,old_v400_context_trigger_idx,384.34,383.48,386.14,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0111,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00065,old_v400_context_trigger_idx,386.17,384.97,387.97,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0112,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00044,raw_vehicle_dynamic_onset,391.18,391.18,391.655,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0113,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00066,old_v400_context_trigger_idx,391.61,391.22,392.48,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0114,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00045,raw_vehicle_dynamic_onset,392.18,392.18,392.435,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0115,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00046,raw_vehicle_dynamic_onset,401.81,401.81,402.35,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0116,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00047,raw_vehicle_dynamic_onset,403.675,403.675,405.56,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0117,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00067,old_v400_context_trigger_idx,403.685,402.735,405.125,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0118,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00048,raw_vehicle_dynamic_onset,407.025,407.025,418.07,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0119,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00068,old_v400_context_trigger_idx,407.055,406.715,408.855,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0120,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00069,old_v400_context_trigger_idx,408.875,407.675,410.675,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0121,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00070,old_v400_context_trigger_idx,411.31,410.92,413.11,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0122,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00071,old_v400_context_trigger_idx,413.43,412.23,414.93,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0123,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00072,old_v400_context_trigger_idx,417.285,416.085,418.7,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0124,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00049,raw_vehicle_dynamic_onset,438.84,438.84,439.26,ay,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0125,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00050,raw_vehicle_dynamic_onset,443.855,443.855,444.015,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0126,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00073,old_v400_context_trigger_idx,454.75,453.795,456.55,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0127,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00074,old_v400_context_trigger_idx,458.61,457.41,460.41,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0128,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00051,raw_vehicle_dynamic_onset,466.295,466.295,466.48,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0129,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00052,raw_vehicle_dynamic_onset,467.88,467.88,468.11,steer_rate,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0130,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00075,old_v400_context_trigger_idx,467.89,467.26,469.69,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0131,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00076,old_v400_context_trigger_idx,470.53,469.33,472.0,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0132,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00053,raw_vehicle_dynamic_onset,471.22,471.22,472.56,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0133,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00054,raw_vehicle_dynamic_onset,477.025,477.025,491.89,steer_rate,extreme,,,,,,,,
ann_byx_2025_09_28_17_25_18_0134,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00077,old_v400_context_trigger_idx,478.33,477.13,480.13,context_residual,strong_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0135,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00078,old_v400_context_trigger_idx,480.155,478.955,481.955,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0136,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00079,old_v400_context_trigger_idx,484.23,483.03,486.03,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0137,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00080,old_v400_context_trigger_idx,486.5,485.3,488.3,context_residual,extreme_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0138,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00081,old_v400_context_trigger_idx,490.3,489.735,492.1,context_residual,medium_active,,,,,,,,
ann_byx_2025_09_28_17_25_18_0139,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00055,raw_vehicle_dynamic_onset,495.305,495.305,497.115,steer_rate,strong,,,,,,,,
ann_byx_2025_09_28_17_25_18_0140,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00082,old_v400_context_trigger_idx,495.41,494.9,497.21,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0141,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00056,raw_vehicle_dynamic_onset,499.125,499.125,501.525,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0142,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00083,old_v400_context_trigger_idx,499.185,498.745,500.985,context_residual,weak,,,,,,,,
ann_byx_2025_09_28_17_25_18_0143,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,raw_vehicle_dynamic_onset__byx__2025_09_28_17_25_18__00057,raw_vehicle_dynamic_onset,502.555,502.555,503.4,ay,medium,,,,,,,,
ann_byx_2025_09_28_17_25_18_0144,byx,2025_09_28_17_25_18,figures/byx__2025_09_28_17_25_18__vehicle_timeline.png,old_v400_context__byx__2025_09_28_17_25_18__00084,old_v400_context_trigger_idx,502.57,502.12,503.955,context_residual,weak,,,,,,,,
