episode_uid,episode_group_id,episode_group_cn,manual_decision_v1_1,review_panel_path,trajectory_3d_path
rec_v1_txj_2025_09_27_08_53_44_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0010,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_08_53_44_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0012,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_08_53_44_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0015,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_08_53_44_0016,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_08_53_44_0017,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0019,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0020,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0021,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_08_53_44_0022,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0023,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0024,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_08_53_44_0025,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_08_53_44_0026,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_08_53_44_0027,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_09_06_19_0000,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_09_06_19_0001,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0004,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0008,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_09_06_19_0009,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0011,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_09_06_19_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0014,review,边界复核样本,暂不进入训练,,
rec_v1_txj_2025_09_27_09_06_19_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0016,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_09_06_19_0017,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0019,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0020,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0021,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_06_19_0022,review,边界复核样本,暂不进入训练,,
rec_v1_txj_2025_09_27_09_17_11_0000,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_09_17_11_0001,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_09_17_11_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0007,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_09_17_11_0008,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0012,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_09_17_11_0013,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0014,review,边界复核样本,暂不进入训练,,
rec_v1_txj_2025_09_27_09_17_11_0015,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0016,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0017,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0019,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0020,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0021,review,需要复核,暂不进入训练,,
rec_v1_txj_2025_09_27_09_17_11_0022,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0023,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0024,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0025,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0026,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0027,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0028,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0029,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0030,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_txj_2025_09_27_09_17_11_0031,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_23_43_0000,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0005,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_23_43_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0010,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0015,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_23_43_0016,review,边界复核样本,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_23_43_0017,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_23_43_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0019,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0020,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0021,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0022,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0023,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0024,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_23_43_0025,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_23_43_0026,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_23_43_0027,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_40_01_0000,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_40_01_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_40_01_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_40_01_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_40_01_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_40_01_0005,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_44_09_0000,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0003,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0009,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0013,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0014,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0015,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0016,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0017,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_44_09_0019,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0000,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_57_17_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0003,review,需要复核,暂不进入训练,,
rec_v1_tyy_2025_09_28_14_57_17_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0005,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0006,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0010,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_tyy_2025_09_28_14_57_17_0016,review,需要复核,暂不进入训练,,
rec_v1_xst_2025_09_26_11_34_18_0000,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0002,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0003,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0006,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0011,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0013,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0015,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_xst_2025_09_26_11_34_18_0017,review,需要复核,暂不进入训练,,
rec_v1_xst_2025_09_26_11_34_18_0018,review,需要复核,暂不进入训练,,
rec_v1_yyl_2025_09_28_09_14_23_0000,review,需要复核,暂不进入训练,,
rec_v1_yyl_2025_09_28_09_14_23_0001,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0002,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0003,secondary,次级训练样本,保留为主训练候选,F:\data_set_process\data_process\05_rebuild_from_raw_20260511\02_samples\record_level_episode_reconstruction_v1_0\figures\review_panels\secondary_次级训练样本\rec_v1_yyl_2025_09_28_09_14_23_0003.png,
rec_v1_yyl_2025_09_28_09_14_23_0004,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0005,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0006,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0007,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0008,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0009,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0010,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0011,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0012,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0013,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0014,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0015,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0016,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0017,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0018,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0019,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0020,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0021,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0022,review,需要复核,暂不进入训练,,
rec_v1_yyl_2025_09_28_09_14_23_0023,core_extreme,核心极限样本,保留为主训练候选,,
rec_v1_yyl_2025_09_28_09_14_23_0024,review,需要复核,暂不进入训练,,
rec_v1_yyl_2025_09_28_09_29_01_0000,review,需要复核,暂不进入训练,,
rec_v1_yyl_2025_09_28_09_29_01_0001,conservative_extreme,保守/弱操作极限样本,保留为主训练候选,,
