sample_id,event_uid,subject,session_stamp,anchor_time_rel_s,anchor_time_abs_s,window_config_id,input_start_rel_s,input_end_rel_s,label_start_rel_s,label_end_rel_s,anchor_source,causal_setting,event_type,event_level,road_type_anchor,is_curve,curvature_anchor,instability_review_score,road_guided_instability_score,codex_recommended_decision,road_guided_recommended_decision,vehicle_relative_path,vehicle_absolute_path,vehicle_sha256,anchor_idx_oldcode,event_start_rel_s,event_end_rel_s,event_duration_s,split,random_event_split,session_level_split,subject_level_split
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000486315__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000486315,zx,2025_09_27_17_14_07,486.315,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,94.03,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,97263,486.315,499.15,12.835,train,test,train,val
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000504955__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_14_07__000504955,zx,2025_09_27_17_14_07,504.955,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_strong,design_high_risk_surface,0,0.0,77.34,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_14_07_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_14_07_vehicle.csv,26d745b30004ac1b79bb69bc38990b071dac072e89c71f9c69e04c70064f8e32,100991,504.955,512.68,7.725,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420,zx,2025_09_27_17_25_16,18.42,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,82.85,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_25_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_25_16_vehicle.csv,bacd96729f7174f298675a452c748e13f9ccb16c6d8171149f7213f1aaba3d58,3684,18.42,21.63,3.21,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950,zx,2025_09_27_17_25_16,55.95,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,56.27,85.55,needs_human_review,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_25_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_25_16_vehicle.csv,bacd96729f7174f298675a452c748e13f9ccb16c6d8171149f7213f1aaba3d58,11190,55.95,58.93,2.98,train,test,train,val
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000082240__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000082240,zx,2025_09_27_17_25_16,82.24,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,78.18,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_25_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_25_16_vehicle.csv,bacd96729f7174f298675a452c748e13f9ccb16c6d8171149f7213f1aaba3d58,16448,82.24,90.1,7.86,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000123645__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_25_16__000123645,zx,2025_09_27_17_25_16,123.645,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,95.97,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_25_16_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_25_16_vehicle.csv,bacd96729f7174f298675a452c748e13f9ccb16c6d8171149f7213f1aaba3d58,24729,123.645,131.035,7.39,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000047060__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000047060,zx,2025_09_27_17_29_08,47.06,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,-0.0,61.96,95.55,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,9412,47.06,55.42,8.36,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000065380__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000065380,zx,2025_09_27_17_29_08,65.38,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,95.29,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,13076,65.38,73.74,8.36,train,val,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000082590__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000082590,zx,2025_09_27_17_29_08,82.59,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,93.98,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,16518,82.59,102.585,19.995,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000119620__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000119620,zx,2025_09_27_17_29_08,119.62,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,58.15,92.3,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,23924,119.62,136.04,16.42,train,test,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000148095__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000148095,zx,2025_09_27_17_29_08,148.095,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_extreme,design_curve_context,1,0.0,91.2,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,29619,148.095,168.7,20.605,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210,zx,2025_09_27_17_29_08,177.21,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,80.06,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,35442,177.21,195.085,17.875,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530,zx,2025_09_27_17_29_08,199.53,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,73.86,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,39906,199.53,208.155,8.625,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000225970__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000225970,zx,2025_09_27_17_29_08,225.97,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,curve,1,-0.00729802,78.23,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,45194,225.97,241.005,15.035,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000244175__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000244175,zx,2025_09_27_17_29_08,244.175,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,weak,curve,1,-0.00729802,73.03,88.95,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,48835,244.175,245.63,1.455,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000302795__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000302795,zx,2025_09_27_17_29_08,302.795,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,curve,1,-0.00729802,75.31,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,60559,302.795,320.105,17.31,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000364530__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000364530,zx,2025_09_27_17_29_08,364.53,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,curve,1,-0.00729802,74.75,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,72906,364.53,374.625,10.095,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000402560__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_29_08__000402560,zx,2025_09_27_17_29_08,402.56,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,93.63,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_29_08_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_29_08_vehicle.csv,95464051fbc1c6023ad0ba9cd3eba717e6a0de500d111ddfbb31bfdfe77c6591,80512,402.56,418.58,16.02,train,train,train,val
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000092045__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000092045,zx,2025_09_27_17_45_11,92.045,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,78.37,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,18409,92.045,100.735,8.69,val,train,val,val
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000135280__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000135280,zx,2025_09_27_17_45_11,135.28,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,95.52,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,27056,135.28,146.49,11.21,val,val,val,val
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000158510__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000158510,zx,2025_09_27_17_45_11,158.51,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_strong,design_curve_context,1,-0.00729802,71.02,90.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,31702,158.51,161.29,2.78,val,train,val,val
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410,zx,2025_09_27_17_45_11,166.41,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,weak,curve,1,-0.00729802,61.79,88.05,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,33282,166.41,167.76,1.35,val,train,val,val
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000175330__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000175330,zx,2025_09_27_17_45_11,175.33,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,instability_strong,design_curve_context,1,-0.00729802,72.8,92.6,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,35066,175.33,175.91,0.58,val,train,val,val
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000179665__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000179665,zx,2025_09_27_17_45_11,179.665,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.00729802,81.21,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,35933,179.665,189.42,9.755,val,train,val,val
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000202360__pre3_label3_response_coverage,vehicle_instability_allraw__zx__2025_09_27_17_45_11__000202360,zx,2025_09_27_17_45_11,202.36,,pre3_label3_response_coverage,-3.0,0.0,0.0,3.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,64.81,95.92,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/zx/Entity_Recording_2025_09_27_17_45_11_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\zx\Entity_Recording_2025_09_27_17_45_11_vehicle.csv,1e7f93edd32d950611d0fc9febf9c56a7204a59faa1b028dc4dfbbad6936f75b,40472,202.36,213.32,10.96,val,test,val,val
