sample_id,event_uid,subject,session_stamp,anchor_time_rel_s,anchor_time_abs_s,window_config_id,input_start_rel_s,input_end_rel_s,label_start_rel_s,label_end_rel_s,anchor_source,causal_setting,event_type,event_level,road_type_anchor,is_curve,curvature_anchor,instability_review_score,road_guided_instability_score,codex_recommended_decision,road_guided_recommended_decision,vehicle_relative_path,vehicle_absolute_path,vehicle_sha256,anchor_idx_oldcode,event_start_rel_s,event_end_rel_s,event_duration_s,split,random_event_split,session_level_split,subject_level_split,array_row,vehicle_raw_relative_path,vehicle_raw_sha256,input_valid_ratio,label_valid_ratio,anchor_steer
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000309800__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000309800,rjy,2025_09_28_20_02_20,309.8,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,-0.0,52.27,82.35,needs_human_review,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,61960,309.8,317.905,8.105,train,train,train,train,441,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,1.0,1.0,-0.4202750027179718
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000338510__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000338510,rjy,2025_09_28_20_02_20,338.51,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,85.66,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,67702,338.51,344.465,5.955,train,test,train,train,442,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,1.0,1.0,-0.3698349893093109
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000355835__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000355835,rjy,2025_09_28_20_02_20,355.835,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,79.34,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,71167,355.835,374.51,18.675,train,train,train,train,443,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,1.0,1.0,0.0008730075205676258
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000409690__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000409690,rjy,2025_09_28_20_02_20,409.69,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,0.0,75.51,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,81938,409.69,433.255,23.565,train,train,train,train,444,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,1.0,1.0,-0.11187572777271271
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000470495__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000470495,rjy,2025_09_28_20_02_20,470.495,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,94.9,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,94099,470.495,479.125,8.63,train,train,train,train,445,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,1.0,1.0,-0.42236873507499695
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000500840,rjy,2025_09_28_20_02_20,500.84,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,medium_active,straight,0,0.0,58.23,82.15,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,100168,500.84,515.73,14.89,train,val,train,train,446,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,1.0,1.0,-0.09128069877624512
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000544520__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000544520,rjy,2025_09_28_20_02_20,544.52,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,1,0.0,87.5,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,108904,544.52,555.725,11.205,train,train,train,train,447,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,1.0,1.0,-0.47926706075668335
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000565245__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000565245,rjy,2025_09_28_20_02_20,565.245,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,1,-0.0,77.85,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,113049,565.245,583.215,17.97,train,train,train,train,448,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,1.0,1.0,0.21589699387550354
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000601915__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000601915,rjy,2025_09_28_20_02_20,601.915,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,0.0,90.25,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,120383,601.915,631.7,29.785,train,train,train,train,449,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,1.0,1.0,-0.441567987203598
vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_02_20__000703720,rjy,2025_09_28_20_02_20,703.72,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,-0.0,88.02,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,140744,703.72,715.955,12.235,train,test,train,train,450,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,1.0,1.0,0.18064190447330475
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000053260__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000053260,rjy,2025_09_28_20_15_42,53.26,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,88.82,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,10652,53.26,60.965,7.705,val,train,val,train,451,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,0.028274299576878548
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000083920__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000083920,rjy,2025_09_28_20_15_42,83.92,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,94.07,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,16784,83.92,94.965,11.045,val,test,val,train,452,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,-0.4195770025253296
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000141460__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000141460,rjy,2025_09_28_20_15_42,141.46,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,1,-0.00729802,84.25,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,28292,141.46,167.615,26.155,val,train,val,train,453,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,-0.015184399671852589
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000176595__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000176595,rjy,2025_09_28_20_15_42,176.595,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,58.28,83.58,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,35319,176.595,177.41,0.815,val,train,val,train,454,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,-0.47455498576164246
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000180710__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000180710,rjy,2025_09_28_20_15_42,180.71,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,63.72,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,36142,180.71,189.155,8.445,val,train,val,train,455,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,-0.47996601462364197
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000207755__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000207755,rjy,2025_09_28_20_15_42,207.755,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,79.79,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,41551,207.755,215.72,7.965,val,test,val,train,456,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,-0.40544000267982483
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000221270,rjy,2025_09_28_20_15_42,221.27,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,strong_active,straight,0,-0.0,93.6,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,44254,221.27,232.235,10.965,val,train,val,train,457,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,0.13055099546909332
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000243190__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000243190,rjy,2025_09_28_20_15_42,243.19,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,weak,straight,0,0.0,59.86,86.59,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,48638,243.19,245.42,2.23,val,train,val,train,458,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,1.9748400449752808
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000263080__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000263080,rjy,2025_09_28_20_15_42,263.08,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_roll_only,strong_active,straight,0,0.0,54.83,100.0,needs_human_review,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,52616,263.08,267.29,4.21,val,val,val,train,459,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,1.2260899543762207
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000329805__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000329805,rjy,2025_09_28_20_15_42,329.805,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,curve,0,-0.0,80.22,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,65961,329.805,343.39,13.585,val,val,val,train,460,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,0.11222469061613083
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000378840,rjy,2025_09_28_20_15_42,378.84,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_only,extreme_active,straight,1,-5.872e-05,70.53,100.0,auto_accept_instability_medium,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,75768,378.84,379.13,0.29,val,val,val,train,461,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,-0.3951430022716522
vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075__pre1_label2_event_trigger,vehicle_instability_allraw__rjy__2025_09_28_20_15_42__000382075,rjy,2025_09_28_20_15_42,382.075,,pre1_label2_event_trigger,-1.0,0.0,0.0,2.0,all_raw_vehicle_dynamic_onset_non_steering,all_raw_detected_vehicle_instability_onset_predict_future_steering_response,instability_ay_roll,extreme_active,straight,0,0.0,88.79,100.0,auto_accept_instability_high,hybrid_accept_high,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,F:\data_set_process\data_process\01_datasets\数据预处理\原始车辆数据\rjy\Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,76415,382.075,386.62,4.545,val,val,val,train,462,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_15_42_vehicle.csv,ec20c18f4693dd1c278921d576601c0c8d734912a407db081977d5da990e7817,1.0,1.0,-0.04677502438426018
