event_uid,subject,session_stamp,default_split,session_level_split,subject_level_split,event_type,event_level,road_type_anchor,road_design_risk_class,event_end_rel_s,event_duration_s,peak2_abs,peak2_time_s,tail2_abs,tail2_over_peak,peak2_near_end,tail2_unsettled,label2_response_unsettled,event_exceeds_2s_label,peak3_abs,peak3_time_s,tail3_abs,tail3_over_peak,peak3_near_end,tail3_unsettled,label3_response_unsettled,event_exceeds_3s_label,post2_range_abs,post2_change_from_2s_abs,post2_substantial_change,peak_after_2s_in_3s_label,peak_gain_after_2s_abs,peak_gain_after_2s_ratio,old_2s_may_miss_future_peak,old_2s_may_miss_future_change,label_window_2s_needs_review,label3_still_needs_review,recommended_window_policy,recurrence_rank,primary_attribution,mean_sample_rmse,vehicle_only_structure_gap,label_window_may_be_short,consensus_reversal_failure,figure_png,top_recurrent_bad_event,response_task_class,response_task_track,include_instant2s_core_candidate,include_response3s_candidate,include_response3s_strict_core,requires_manual_window_or_anchor_review,requires_long_event_split_review,recommended_training_action,response_task_class_cn,do_not_claim_complete_response_without_review,stage3_main_recommendation_cn
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000464805,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,475.295,10.49,0.5375618934631348,1.1100000143051147,0.332485944032669,0.6185072790236209,False,True,True,True,0.5375618934631348,1.1100000143051147,0.3808308839797973,0.7084409974196101,False,True,True,True,0.91839200258255,0.8700470626354218,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_06_16__000565345,lxy,2025_09_28_18_06_16,train,train,train,instability_ay_roll,extreme_active,curve,design_high_risk_surface,574.01,8.665,0.3930479884147644,1.919999957084656,0.377689003944397,0.9609233861434756,True,True,True,True,0.6627049446105957,2.890000104904175,0.6483850479125977,0.978391746108953,True,True,True,True,0.2860629558563232,0.2850159406661987,True,True,0.2696569561958313,0.4069034921027807,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000087450,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,92.685,5.235,1.1135196685791016,1.8450000286102293,1.0829766988754272,0.9725707856219116,True,True,True,True,1.1356840133666992,3.0,1.1356840133666992,1.0,True,True,True,True,2.2186607122421265,2.2186607122421265,True,True,0.0221643447875976,0.019516295489528,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000129055,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,curve,design_curve_context,151.075,22.02,1.9997968673706052,1.809999942779541,1.938186883926392,0.9691918792106018,True,True,True,True,1.9997968673706052,1.809999942779541,0.2010620087385177,0.1005412159700401,False,False,False,True,2.316753208637237,2.272243082523346,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000157615,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,172.31,14.695,1.457345485687256,1.8200000524520876,1.4521154165267944,0.9964112358999108,True,True,True,True,1.4795154333114624,2.244999885559082,0.9096655249595642,0.6148401729906555,False,True,True,True,2.3891809582710266,2.361780941486358,True,True,0.0221699476242065,0.0149846004475841,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000175350,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,184.515,9.165,1.2788029909133911,1.1449999809265137,0.008551999926567,0.0066875038511278,False,False,False,True,1.2788029909133911,1.1449999809265137,0.1951283067464828,0.1525866831192751,False,False,False,True,0.2036803066730499,0.2036803066730499,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000188330,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,196.995,8.665,0.7853972911834717,2.0,0.7853972911834717,1.0,True,True,True,True,2.0800790786743164,2.650000095367432,0.0582940280437469,0.0280249095533902,True,False,True,True,2.138373106718064,1.2946817874908447,True,True,1.2946817874908447,0.6224195035488632,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000202855,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,strong_active,straight,design_special_event_segment,210.885,8.03,0.450294017791748,2.0,0.450294017791748,1.0,True,True,True,True,1.2060190439224243,2.994999885559082,1.2060190439224243,1.0,True,True,True,True,0.7557250261306763,0.7557250261306763,True,True,0.7557250261306763,0.6266277717081284,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000213630,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_special_event_segment,226.75,13.12,1.661557912826538,1.4700000286102295,0.2129299938678741,0.1281508108890715,False,False,False,True,1.661557912826538,1.4700000286102295,1.1690220832824707,0.7035698691319183,False,True,True,True,0.9606320559978484,0.9606320559978484,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000262630,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,strong_active,curve,design_regular_road,286.4,23.77,0.2829180061817169,1.995000004768372,0.2829180061817169,1.0,True,True,True,True,1.0150829553604126,3.0,1.0150829553604126,1.0,True,True,True,True,0.7321649491786957,0.7321649491786957,True,True,0.7321649491786957,0.721285827244272,True,True,True,True,use_3s_or_longer_label_for_late_peak_review,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000290870,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_curve_context,309.61,18.74,1.8772735595703125,2.0,1.8772735595703125,1.0,True,True,True,True,1.879023551940918,2.0899999141693115,0.4567525386810303,0.2430797305383599,False,False,False,True,2.335776090621948,2.3340260982513428,True,True,0.0017499923706054,0.0009313307269607,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000316655,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_only,extreme_active,straight,design_curve_context,317.07,0.415,0.3532550930976867,2.0,0.3532550930976867,1.0,True,True,True,True,0.3544768989086151,2.190000057220459,0.146956980228424,0.4145742097182753,False,False,False,True,0.207519918680191,0.2062981128692627,False,True,0.0012218058109283,0.0034467854314064,False,False,True,False,review_2s_tail_or_anchor,,,,,,,,False,manual_2s_tail_or_anchor_review,C_manual_2s_anchor_or_tail_review,False,True,False,True,False,review anchor/tail before using as core sample,2秒尾段或锚点需复核，暂不进核心训练,True,先复核锚点或尾段，不进入核心训练结论。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000320035,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,323.11,3.075,1.6603360176086426,1.6050000190734863,1.6036059856414795,0.9658321982023432,False,True,True,True,1.6603360176086426,1.6050000190734863,0.2314300090074539,0.1393874532341827,False,False,False,True,1.3721759766340256,1.3721759766340256,True,False,0.0,0.0,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000334720,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,weak,straight,design_regular_road,349.19,14.47,0.2790780067443847,1.4249999523162842,0.0773176997900009,0.2770469113347879,False,False,False,True,0.2790780067443847,1.4249999523162842,0.0998324155807495,0.3577222610457755,False,False,False,True,0.1286304146051406,0.106115698814392,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000402090,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,411.83,9.74,1.202531814575195,1.9900000095367432,1.202531814575195,1.0,True,True,True,True,1.3334319591522217,2.5450000762939453,0.1523669064044952,0.114266727566188,False,False,False,True,1.1810650527477264,1.0501649081707,True,True,0.1309001445770263,0.0981678470195441,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
vehicle_instability_allraw__lxy__2025_09_28_18_19_35__000481970,lxy,2025_09_28_18_19_35,train,train,train,instability_ay_roll,medium_active,straight,design_high_risk_surface,495.825,13.855,0.0993099212646484,1.340000033378601,0.09197998046875,0.9261912535771216,False,False,False,True,0.0993099212646484,1.340000033378601,0.093019962310791,0.9366633376226784,False,False,False,True,0.0113501548767089,0.0101301670074462,False,False,0.0,0.0,False,False,False,False,two_second_label_probably_ok,,,,,,,,False,instant2s_core_clean,A_instant2s_core_and_3s_ok,True,True,True,False,False,can_use_for_instant2s_core; also safe as 3s simple-response candidate,2秒即时响应核心样本，2秒和3秒标签都相对稳定,False,可作为2秒即时响应核心候选，也可进入简单3秒响应候选。
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000097820,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,extreme_active,straight,design_regular_road,101.845,4.025,1.1484270095825195,1.4950000047683716,0.8927359580993652,0.7773554180199018,False,True,True,True,1.1484270095825195,1.4950000047683716,0.576831579208374,0.5022797046701871,False,True,True,True,0.3516833782196045,0.3159043788909912,True,False,0.0,0.0,False,True,True,True,use_3s_label_or_split_continuing_response,,,,,,,,False,long_or_unsettled_review,D_long_event_or_unsettled_review,False,False,False,True,True,return to stage2 sample rules; consider splitting onset response and sustained control,3秒仍未稳定或长事件复杂，需回到样本规则复核/拆分,True,先回到阶段2复核或拆分长事件，不进入核心训练结论。
vehicle_instability_allraw__rjy__2025_09_28_19_33_26__000137120,rjy,2025_09_28_19_33_26,train,train,train,instability_ay_roll,strong_active,straight,design_regular_road,142.435,5.315,0.8756309747695923,1.995000004768372,0.8756309747695923,1.0,True,True,True,True,0.9438740015029908,2.359999895095825,0.0678929984569549,0.0719301499446373,False,False,False,True,0.8759810030460358,0.8077379763126373,True,True,0.0682430267333984,0.0723009921077715,False,True,True,False,use_3s_label_or_split_continuing_response,,,,,,,,False,switch_to_3s_continuing_response_core,B_response3s_core_candidate,False,True,True,False,False,prefer 3s response-coverage label; rerun vehicle-only baseline before model escalation,2秒后仍有明显变化，优先转为3秒响应覆盖候选,False,优先转入3秒响应覆盖候选，重跑车辆-only基线后再决定是否继续。
