sample_id,split,candidate_name,prototype_rule,prototype_train_n
vehicle_instability_allraw__tyy__2025_09_28_14_57_17__000269590__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__tyy__2025_09_28_14_57_17__000427465__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=opposite_tail&correction_mode=multi_segment,5
vehicle_instability_allraw__xst__2025_09_26_11_34_18__000146145__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000110400__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000431885__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_14_23__000568235__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000104675__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000235890__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000357555__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000380585__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000449070__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=zero_crossing,5
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000514465__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_29_01__000542080__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000375965__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_39_01__000513705__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000062885__pre3_label3_response_coverage,test,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000327680__pre3_label3_response_coverage,test,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yyl__2025_09_28_09_49_11__000484470__pre3_label3_response_coverage,test,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000183010__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000195245__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=same_side_tail,15
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000216065__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000407925__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000418350__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=same_side_tail&correction_mode=multi_segment,11
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000455460__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000524525__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000543975__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_13_03__000573090__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=same_side_tail,15
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000075085__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=same_side_tail,15
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000205385__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000385650__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_26_04__000428685__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000213665__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000269385__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_14_37_08__000376440__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_15_04_26__000063290__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000162845__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000292475__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000328880__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000358900__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__yzy__2025_09_27_15_07_57__000447025__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zdq__2025_09_26_15_14_51__000239960__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zdq__2025_09_26_15_21_51__000231945__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000052510__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000060750__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zdq__2025_09_26_15_27_09__000456530__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=same_side_tail,15
vehicle_instability_allraw__zdq__2025_09_26_15_37_30__000202020__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000058070__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000130370__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zdq__2025_09_26_15_52_46__000577885__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=opposite_tail&correction_mode=multi_segment,5
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000347185__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zdq__2025_09_26_16_03_48__000471380__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=same_side_tail,15
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000158280__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000270535__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000416365__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zt__2025_09_28_11_20_08__000472990__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000101585__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=same_side_tail,15
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000312575__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000398300__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000421025__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000490620__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_32_00__000645585__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000078890__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000087075__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000152930__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000263295__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000293010__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000316255__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000599550__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_16_46_13__000632670__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=same_side_tail,15
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000103335__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_17_14_07__000412950__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000018420__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_17_25_16__000055950__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000177210__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_17_29_08__000199530__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=opposite_tail&correction_mode=multi_segment,5
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000166410__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000242010__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000361280__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_17_45_11__000449820__pre3_label3_response_coverage,val,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000080875__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_17_56_42__000108650__pre3_label3_response_coverage,train,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
vehicle_instability_allraw__zx__2025_09_27_18_00_08__000020450__pre3_label3_response_coverage,test,proto_tail_correction,tail_mode=return_near_zero&correction_mode=multi_segment,158
