sample_id,event_uid,subject,session_stamp,anchor_source,anchor_time_rel_s,anchor_time_abs_s,event_start_rel_s,event_end_rel_s,event_type,event_level,phase_type,road_type_anchor,curvature_anchor,trigger_type,window_config_id,causal_setting,input_start_rel_s,input_end_rel_s,label_start_rel_s,label_end_rel_s,input_abs_start_s,input_abs_end_s,label_abs_start_s,label_abs_end_s,available_modalities,sample_usable_vehicle_minimal,recommended_for_stage3_vehicle_baseline,quality_flags,leakage_flags,window_note,vehicle_input_coverage,vehicle_label_coverage,physio_input_coverage,eeg_input_coverage,vehicle_relative_path,physio_relative_path,eeg_relative_path,vehicle_sha256,physio_sha256,eeg_sha256,label_peak_delta,label_peak_abs_delta,label_peak_time_rel_s,label_peak_direction,label_tail_delta,label_reversal_count_proxy
raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00001__pre2_label2_old_main,raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00001,lxy,2025_09_28_18_19_35,raw_road_curvature_onset,129.095,1759083705.171,129.095,145.635,curve_left_or_positive,extreme,candidate,curve,0.0108910801611672,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759083703.171,1759083705.171,1759083705.171,1759083707.171,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,原始生理数据/lxy/Entity_Recording_2025_09_28_18_19_35_physio.csv,原始脑电数据/lxy/Entity_Recording_2025_09_28_18_19_35_eeg.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,f11c42d9441cada2bb79f4bcd8e612a5e3e306f8e21b4c898161de1b076ede3e,1d3ea0f3d9ba95b7775ad02c50e77d4e7e6775bf775599e1b0073418cc6f2e07,-1.985136,1.985136,1.7750000000000057,negative,-1.9353959700157344,4.0
raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00002__pre2_label2_old_main,raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00002,lxy,2025_09_28_18_19_35,raw_road_curvature_onset,261.42,1759083837.496,261.42,277.16,curve_right_or_negative,extreme,candidate,curve,-0.0081656859999999,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759083835.496,1759083837.496,1759083837.496,1759083839.496,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,原始生理数据/lxy/Entity_Recording_2025_09_28_18_19_35_physio.csv,原始脑电数据/lxy/Entity_Recording_2025_09_28_18_19_35_eeg.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,f11c42d9441cada2bb79f4bcd8e612a5e3e306f8e21b4c898161de1b076ede3e,1d3ea0f3d9ba95b7775ad02c50e77d4e7e6775bf775599e1b0073418cc6f2e07,0.361283,0.361283,1.920000000000016,positive,0.3555240346230436,1.0
raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00003__pre2_label2_old_main,raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00003,lxy,2025_09_28_18_19_35,raw_road_curvature_onset,280.92,1759083856.996,280.92,282.66,curve_left_or_positive,weak,candidate,curve,0.0010809199950407,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759083854.996,1759083856.996,1759083856.996,1759083858.996,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,原始生理数据/lxy/Entity_Recording_2025_09_28_18_19_35_physio.csv,原始脑电数据/lxy/Entity_Recording_2025_09_28_18_19_35_eeg.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,f11c42d9441cada2bb79f4bcd8e612a5e3e306f8e21b4c898161de1b076ede3e,1d3ea0f3d9ba95b7775ad02c50e77d4e7e6775bf775599e1b0073418cc6f2e07,-0.44087,0.44087,0.8000000000000114,negative,-0.2916440505993886,1.0
raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00004__pre2_label2_old_main,raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00004,lxy,2025_09_28_18_19_35,raw_road_curvature_onset,434.13,1759084010.206,434.13,463.475,curve_right_or_negative,extreme,candidate,curve,-0.0060346679221591,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759084008.206,1759084010.206,1759084010.206,1759084012.206,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,原始生理数据/lxy/Entity_Recording_2025_09_28_18_19_35_physio.csv,原始脑电数据/lxy/Entity_Recording_2025_09_28_18_19_35_eeg.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,f11c42d9441cada2bb79f4bcd8e612a5e3e306f8e21b4c898161de1b076ede3e,1d3ea0f3d9ba95b7775ad02c50e77d4e7e6775bf775599e1b0073418cc6f2e07,0.3150319241045173,0.3150319241045173,1.5500000000000114,positive,0.2963569241045173,5.0
raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00005__pre2_label2_old_main,raw_road_curvature_onset__lxy__2025_09_28_18_19_35__00005,lxy,2025_09_28_18_19_35,raw_road_curvature_onset,525.61,1759084101.686,525.61,535.74,curve_left_or_positive,extreme,candidate,curve,0.0187961325157333,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759084099.686,1759084101.686,1759084101.686,1759084103.686,"vehicle,physio,eeg",True,True,eeg_low_valid;eeg_zero_dt;physio_low_valid;physio_near_constant;physio_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,1.0,原始车辆数据/lxy/Entity_Recording_2025_09_28_18_19_35_vehicle.csv,原始生理数据/lxy/Entity_Recording_2025_09_28_18_19_35_physio.csv,原始脑电数据/lxy/Entity_Recording_2025_09_28_18_19_35_eeg.csv,1735d287d37c5f3b5ef292385010787581b3864457b61b1ccb7002f4fb47158a,f11c42d9441cada2bb79f4bcd8e612a5e3e306f8e21b4c898161de1b076ede3e,1d3ea0f3d9ba95b7775ad02c50e77d4e7e6775bf775599e1b0073418cc6f2e07,0.387637,0.387637,1.1549999999999727,positive,0.3026400232843768,1.0
raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00001__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00001,rjy,2025_09_28_19_33_26,raw_road_curvature_onset,190.89,1759088197.735,190.89,210.5,curve_left_or_positive,extreme,candidate,curve,0.0108970600595078,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759088195.735,1759088197.735,1759088197.735,1759088199.735,"vehicle,eeg",True,True,eeg_low_valid;eeg_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,0.0,1.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,,原始脑电数据/rjy/Entity_Recording_2025_09_28_19_33_26_eeg.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,,37e819127141f766c0852ca26bf7d4f7d55f8a5373a2d817df6244a95ec703dc,-0.4309179340828776,0.4309179340828776,1.4099999999999966,negative,-0.3766419194392904,4.0
raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00002__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00002,rjy,2025_09_28_19_33_26,raw_road_curvature_onset,350.83,1759088357.675,350.83,370.615,curve_right_or_negative,extreme,candidate,curve,-0.0083154019979401,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759088355.675,1759088357.675,1759088357.675,1759088359.675,"vehicle,eeg",True,True,eeg_low_valid;eeg_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,0.0,1.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,,原始脑电数据/rjy/Entity_Recording_2025_09_28_19_33_26_eeg.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,,37e819127141f766c0852ca26bf7d4f7d55f8a5373a2d817df6244a95ec703dc,0.571596,0.571596,1.5300000000000296,positive,-0.020245,1.0
raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00003__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00003,rjy,2025_09_28_19_33_26,raw_road_curvature_onset,374.995,1759088381.84,374.995,376.955,curve_left_or_positive,weak,candidate,curve,0.0010809440254065,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759088379.84,1759088381.84,1759088381.84,1759088383.84,"vehicle,eeg",True,True,eeg_low_valid;eeg_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,0.0,1.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,,原始脑电数据/rjy/Entity_Recording_2025_09_28_19_33_26_eeg.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,,37e819127141f766c0852ca26bf7d4f7d55f8a5373a2d817df6244a95ec703dc,-0.2665118601792811,0.2665118601792811,0.8600000000000136,negative,0.2399830215113632,1.0
raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00004__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00004,rjy,2025_09_28_19_33_26,raw_road_curvature_onset,552.8000000000001,1759088559.645,552.8000000000001,580.855,curve_right_or_negative,extreme,candidate,curve,-0.0061645540388327,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759088557.645,1759088559.645,1759088559.645,1759088561.645,"vehicle,eeg",True,True,eeg_low_valid;eeg_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,0.0,1.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,,原始脑电数据/rjy/Entity_Recording_2025_09_28_19_33_26_eeg.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,,37e819127141f766c0852ca26bf7d4f7d55f8a5373a2d817df6244a95ec703dc,-0.1200788,0.1200788,1.1949999999999363,negative,0.0890117,2.0
raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00005__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_33_26__00005,rjy,2025_09_28_19_33_26,raw_road_curvature_onset,627.945,1759088634.79,627.945,635.75,curve_right_or_negative,extreme,candidate,curve,-0.3377211323541389,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759088632.79,1759088634.79,1759088634.79,1759088636.79,"vehicle,eeg",True,True,eeg_low_valid;eeg_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,0.0,1.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_33_26_vehicle.csv,,原始脑电数据/rjy/Entity_Recording_2025_09_28_19_33_26_eeg.csv,01436a5bdee52567619ced49be5980032c8fe3c36e01f1ac42fee70dcf8a6f21,,37e819127141f766c0852ca26bf7d4f7d55f8a5373a2d817df6244a95ec703dc,0.738275,0.738275,0.7400000000000091,positive,0.082729,3.0
raw_road_curvature_onset__rjy__2025_09_28_19_44_42__00001__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_44_42__00001,rjy,2025_09_28_19_44_42,raw_road_curvature_onset,133.71,1759088816.143,133.71,147.59,curve_left_or_positive,extreme,candidate,curve,0.0108993003671561,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759088814.143,1759088816.143,1759088816.143,1759088818.143,"vehicle,eeg",True,True,eeg_low_valid;eeg_zero_dt;vehicle_low_valid,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,0.0,1.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_44_42_vehicle.csv,,原始脑电数据/rjy/Entity_Recording_2025_09_28_19_44_42_eeg.csv,5b5abba83d45b9ab931f971a3e31909a3e683748b21a57a708cc039986cd1337,,4f98c287445d51eb490274f27c132ac569996c967c6a89978c60c92e86103881,-1.0250322895989998,1.0250322895989998,1.460000000000008,negative,-0.4820622895989997,3.0
raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00001__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00001,rjy,2025_09_28_19_51_44,raw_road_curvature_onset,133.48,1759089238.189,133.48,153.25,curve_left_or_positive,extreme,candidate,curve,0.0109001584180888,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759089236.189,1759089238.189,1759089238.189,1759089240.189,"vehicle,physio",True,True,vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,0.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,原始生理数据/rjy/Entity_Recording_2025_09_28_19_51_44_physio.csv,,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,5b119d188542282b7fa1222312160ac4ca13e25b14fd1712cb47811071e69492,,0.2631949999999999,0.2631949999999999,2.0,positive,0.2631949999999999,2.0
raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00002__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00002,rjy,2025_09_28_19_51_44,raw_road_curvature_onset,301.12,1759089405.8289998,301.12,317.94,curve_right_or_negative,extreme,candidate,curve,-0.0081656799742513,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759089403.8289998,1759089405.8289998,1759089405.8289998,1759089407.8289998,"vehicle,physio",True,True,vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,0.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,原始生理数据/rjy/Entity_Recording_2025_09_28_19_51_44_physio.csv,,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,5b119d188542282b7fa1222312160ac4ca13e25b14fd1712cb47811071e69492,,0.2293367,0.2293367,1.9950000000000043,positive,0.2293367,2.0
raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00003__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00003,rjy,2025_09_28_19_51_44,raw_road_curvature_onset,322.5,1759089427.209,322.5,324.555,curve_left_or_positive,weak,candidate,curve,0.0010809899887845,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759089425.209,1759089427.209,1759089427.209,1759089429.209,"vehicle,physio",True,True,vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,0.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,原始生理数据/rjy/Entity_Recording_2025_09_28_19_51_44_physio.csv,,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,5b119d188542282b7fa1222312160ac4ca13e25b14fd1712cb47811071e69492,,-0.11973,0.11973,0.6650000000000205,negative,-0.034558,1.0
raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00004__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00004,rjy,2025_09_28_19_51_44,raw_road_curvature_onset,493.26,1759089597.969,493.26,523.46,curve_right_or_negative,extreme,candidate,curve,-0.0061648798284679,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759089595.969,1759089597.969,1759089597.969,1759089599.969,"vehicle,physio",True,True,vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,0.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,原始生理数据/rjy/Entity_Recording_2025_09_28_19_51_44_physio.csv,,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,5b119d188542282b7fa1222312160ac4ca13e25b14fd1712cb47811071e69492,,0.1843071,0.1843071,1.9350000000000025,positive,0.1839581,0.0
raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00005__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_19_51_44__00005,rjy,2025_09_28_19_51_44,raw_road_curvature_onset,571.49,1759089676.199,571.49,579.255,curve_right_or_negative,extreme,candidate,curve,-0.5172333267705483,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759089674.199,1759089676.199,1759089676.199,1759089678.199,"vehicle,physio",True,True,vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,0.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_19_51_44_vehicle.csv,原始生理数据/rjy/Entity_Recording_2025_09_28_19_51_44_physio.csv,,321490a10177e5c7ad5a2f27b679df1230aed32a58b20343e3b5a221e415a954,5b119d188542282b7fa1222312160ac4ca13e25b14fd1712cb47811071e69492,,-0.7593925,0.7593925,1.69500000000005,negative,-0.6042335000000001,5.0
raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00001__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00001,rjy,2025_09_28_20_02_20,raw_road_curvature_onset,138.565,1759089879.1160002,138.565,290.71,curve_left_or_positive,extreme,candidate,curve,0.0109048994672897,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759089877.1160002,1759089879.1160002,1759089879.1160002,1759089881.1160002,"vehicle,physio",True,True,vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,0.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,原始生理数据/rjy/Entity_Recording_2025_09_28_20_02_20_physio.csv,,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,299cf2766f6184bf22432cc60f9d477f0b711200c037b095e1fd547f0fde4193,,-1.5381589999999998,1.5381589999999998,0.6450000000000102,negative,0.3094472,5.0
raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00002__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00002,rjy,2025_09_28_20_02_20,raw_road_curvature_onset,411.645,1759090152.196,411.645,427.41,curve_right_or_negative,extreme,candidate,curve,-0.0081653004975756,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759090150.196,1759090152.196,1759090152.196,1759090154.196,"vehicle,physio",True,True,vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,0.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,原始生理数据/rjy/Entity_Recording_2025_09_28_20_02_20_physio.csv,,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,299cf2766f6184bf22432cc60f9d477f0b711200c037b095e1fd547f0fde4193,,1.442864,1.442864,1.375,positive,0.794125,3.0
raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00003__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00003,rjy,2025_09_28_20_02_20,raw_road_curvature_onset,431.73,1759090172.281,431.73,433.72,curve_left_or_positive,weak,candidate,curve,0.0010812799964525,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759090170.281,1759090172.281,1759090172.281,1759090174.281,"vehicle,physio",True,True,vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,0.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,原始生理数据/rjy/Entity_Recording_2025_09_28_20_02_20_physio.csv,,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,299cf2766f6184bf22432cc60f9d477f0b711200c037b095e1fd547f0fde4193,,-0.286583,0.286583,0.8100000000000023,negative,-0.035081,1.0
raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00004__pre2_label2_old_main,raw_road_curvature_onset__rjy__2025_09_28_20_02_20__00004,rjy,2025_09_28_20_02_20,raw_road_curvature_onset,559.36,1759090299.911,559.36,561.44,curve_right_or_negative,weak,candidate,curve,-0.0010729699857326,raw_curvature_threshold,pre2_label2_old_main,event_trigger_predict_full_future,-2.0,0.0,0.0,2.0,1759090297.911,1759090299.911,1759090299.911,1759090301.911,"vehicle,physio",True,True,vehicle_low_valid;vehicle_zero_dt,low_if_road_context_available_before_response,"2s event-pre input, old-main comparable 2s future label",1.0,1.0,1.0,0.0,原始车辆数据/rjy/Entity_Recording_2025_09_28_20_02_20_vehicle.csv,原始生理数据/rjy/Entity_Recording_2025_09_28_20_02_20_physio.csv,,33ef0d599b2ccd1b84d498caffb5fff7666013196faaaa8a9934cfdc57e22346,299cf2766f6184bf22432cc60f9d477f0b711200c037b095e1fd547f0fde4193,,-0.069289607324592,0.069289607324592,1.5499999999999543,negative,-0.050440007324592,2.0
